Reference,Location,Site,Section,Img. Ref. No.,Mineral,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,Total_pct,Si_wt%,Fe_wt%,Fe57_CPS,Si_CPS,Al27_CPS,Si29_CPS,Data Reduction,Internal Standard,IntStdWv,Li_ppm_7,Be_ppm_9,B_ppm_11,Na_ppm_23,Mg_ppm_25,Al_ppm_27,Si_ppm_29,P_ppm_31,K_ppm_39,Ca_ppm_43,Sc_ppm_45,Ti_ppm_49,V_ppm_51,Cr_ppm_53,Mn_ppm_55,Fe_ppm_57,Co_ppm_59,Ni_ppm_60,Ni_ppm_61,Cu_ppm_63,Zn_ppm_66,Ga_ppm_71,Ge_ppm_72,As_ppm_75,Rb_ppm_85,Sr_ppm_88,Y_ppm_89,Zr_ppm_90,Nb_ppm_93,Mo_ppm_95,Ru_ppm_99,Rh_ppm_103,Pd_ppm_105,Ag_ppm_107,Cd_ppm_111,Sn_ppm_118,Cs_ppm_133,Ba_ppm_137,La_ppm_139,Ce_ppm_140,Pr_ppm_141,Nd_ppm_146,Sm_ppm_147,Eu_ppm_153,Gd_ppm_157,Tb_ppm_159,Dy_ppm_163,Ho_ppm_165,Er_ppm_166,Er_ppm_167,Tm_ppm_169,Yb_ppm_173,Lu_ppm_175,Hf_ppm_178,Os_ppm_192,Pt_ppm_194,Au_ppm_197,Pb_ppm_208,Th_ppm_232,U_ppm_238,Primary RM,Spot Size (µm),Rep Rate (Hz),Method
This Study,Norilsk,Norilsk I,G22-68.0,10,spinel,sulphide,bdl,2.58264,4.541456,bdl,bdl,bdl,3.058789,0.36,21.474158,0.47,67.113677,,99.600721,#VALUE!,52.16764633,210600,,,,EDS IS,Fe57,52.2,,,,,,14370,1307,,,,5.31,18680,3091,139100,3798,,216.1,2428,,4.34,634,58.4,,Below LOD,,0.081,,1.69,0.088,,,,,,,9.37,,,0.0091,0.0239,,,,,,,,,,,,,,0.245,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,10,spinel,sulphide,bdl,2.58264,4.541456,bdl,bdl,bdl,3.058789,0.36,21.474158,0.47,67.113677,,99.600721,#VALUE!,52.16764633,19080000,,,,EDS IS,Fe57,52.2,,,,,6065.64,3742.74,1701.72,,,,2.22372,,1292.472,14381.1,1387.476,,80.8056,1738.782,1244.97,0.22446,130.3434,31.2678,,,,,0.065772,,,,<0.022446,<0.006786,<0.03654,<0.017226,Int2SE,,,,0.27666,,,,,,,,,,,,,,,,<0.017748,<0.1044,<0.050112,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_15
This Study,Norilsk,Norilsk I,G22-68.0,11,spinel,sulphide,bdl,2.552493,4.247194,bdl,bdl,bdl,3.407779,0.49,19.566947,0.61,69.290507,,100.16492,#VALUE!,53.85970229,215500,,,,EDS IS,Fe57,53.9,,,,,,14100,1229,,,,5.71,20570,2990,135500,4148,,207.1,2447,,2.17,622,57.3,,Below LOD,,0.026,,2.26,0.088,,,,,,,8.75,,,,,,,,,,,,,,,,,,0.273,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,11,spinel,sulphide,bdl,2.552493,4.247194,bdl,bdl,bdl,3.407779,0.49,19.566947,0.61,69.290507,,100.16492,#VALUE!,53.85970229,15670000,,,,EDS IS,Fe57,53.9,,,,,13911.59,8559.32,2894.43,,,,3.86463,,2465.386,68776.4,3348.268,,143.2662,2224.992,1605.142,1563.1,558.404,50.8816,,,,,0.018326,,,,<0.06468,<0.005929,0.36652,0.24794,1.1319,,,,0.22638,,,,,,,,,,,,,,,,Int2SE,Int2SE,<0.08624,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_14
This Study,Norilsk,Norilsk I,G22-68.0,12,spinel,olivine,bdl,6.119953,13.261445,bdl,bdl,bdl,2.627685,0.58,35.247309,0.41,41.885581,,100.131972,#VALUE!,32.55777769,87600,,,,EDS IS,Fe57,32.6,,,,,,79590,1460,,,,11.01,15220,3412,231300,3143,,417.6,1474,,3.4,1948,93.4,,Below LOD,,Below LOD,,9.39,0.494,,,,,,,2.49,,,,,,,,,,,,,,,,,,0.46,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,13,spinel,sulphide,bdl,2.492197,2.363911,bdl,bdl,bdl,3.561745,0.42,18.97932,0.41,69.237927,,97.465101,#VALUE!,53.81883171,205300,,,,EDS IS,Fe57,53.8,,,,,,12110,1960,,,,5.56,20780,2813,122900,4146,,189.5,2378,,1.34,596,55.9,,Below LOD,,0.171,,2.33,0.077,,,,,,,8.64,,,0.0077,0.0144,,,,,,,,,,,,,,0.392,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,14,spinel,olivine,bdl,3.024804,2.864158,bdl,bdl,bdl,3.941527,0.65,21.381375,0.5,65.294394,,97.656258,#VALUE!,50.75351263,188300,,,,EDS IS,Fe57,50.8,,,,,,14970,2010,,,,5.9,24850,3769,135300,3528,,233.5,2493,,1.45,693,61.3,,Below LOD,,0.116,0.0156,1.58,0.251,,,,,,,11.37,,,0.016,0.0221,,,,,,,,,,,,,,0.275,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,15,spinel,silicate,bdl,3.698099,3.727329,3.302835,bdl,bdl,4.844794,0.71,20.89684,0.6,57.575585,,95.355482,1.543958022,44.7536611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,22,spinel,silicate,bdl,3.607657,3.423258,bdl,bdl,bdl,5.67621,0.89,20.329832,0.48,62.728468,,97.135424,#VALUE!,48.75901127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,23,spinel,silicate,bdl,4.30105,4.001975,bdl,bdl,bdl,6.630799,0.74,23.700955,0.5,57.281134,,97.155912,#VALUE!,44.52478352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,25,spinel,silicate,bdl,5.235624,4.257002,bdl,bdl,bdl,6.969524,0.98,26.865893,0.46,53.158827,,97.926871,#VALUE!,41.32050291,153100,,,,EDS IS,Fe57,41.3,,,,,,22880,1670,,,,16.47,43900,5800,174100,3237,,355,2054,,3.59,901,89.4,,Below LOD,,0.029,0.0133,19,0.436,,,,,,,2.6,,,0.026,0.035,,,,,,,,,,,,,,1.097,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,28,spinel,,,,,,,,,,,,,,,0,0,198600,,,,Stoichiometric,Fe57,50,,,,,,10090,1920,,,,1.84,11920,2531,111800,3530,,163.1,2209,,3.24,522,52,,Below LOD,,0.206,,0.89,0.035,,,,,,,7.29,,,0.03,0.045,,,,,,,,,,,,,,0.092,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,28,spinel,,,,,,,,,,,,,,,0,0,20960000,,,,Stoichiometric,Fe57,46,,,,,12696,3082,16560,,,,1.4214,,1222.68,9531.2,1532.72,,57.73,1117.8,873.08,0.1886,91.862,24.104,,,,,0.15088,,,,<0.03312,<0.00414,<0.01886,<0.01518,Int2SE,,,,0.3496,,,,,,,,,,,,,,,,Int2SE,<0.0828,<0.0736,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_9
This Study,Norilsk,Norilsk I,G22-68.0,29,spinel,,,,,,,,,,,,,,,0,0,15030000,,,,Stoichiometric,Fe57,46,,,,,12065.8,9246,2465.6,,,,0.9338,,2263.2,89102,3266,,150.972,1945.8,1504.2,0.6716,474.26,46.23,,,,,0.03588,,,,<0.03404,<0.002714,<0.000001426,<0.01656,<0.253,,,,0.19734,,,,,,,,,,,,,,,,<0.01242,<0.1472,<0.0736,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_10
This Study,Norilsk,Norilsk I,G22-68.0,30,spinel,,,,,,,,,,,,,,,0,0,14080000,,,,Stoichiometric,Fe57,46,,,,,13823,11030.8,952.2,,,,0.7452,,2382.8,108192,3371.8,,164.542,2116,1583.78,3.956,578.68,49.036,,,,,,,,,<0.0391,0.00598,<0.01288,<0.01886,<0.1932,,,,,,,,,,,,,,,,,,,,<0.03726,<0.1564,<0.0736,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_11
This Study,Norilsk,Norilsk I,G22-68.0,31,spinel,sulphide,bdl,3.708149,4.139297,bdl,bdl,bdl,7.410893,0.87,20.670037,0.51,58.900612,,96.208987,#VALUE!,45.78360824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,32,spinel,sulphide,bdl,2.743427,2.677792,bdl,bdl,bdl,3.397514,0.55,20.123647,0.52,67.271418,,97.283798,#VALUE!,52.29025884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,33,spinel,olivine,bdl,6.049608,5.453671,bdl,bdl,bdl,9.114782,0.96,24.206108,0.25,52.843345,,98.877514,#VALUE!,41.07527789,9330000,,,,EDS IS,Fe57,41.1,,,,,38099.7,29222.1,822,,,,9.453,,6222.54,147302.4,3201.69,,383.052,2408.46,1853.61,9.1242,918.585,93.7491,,,,,0.064116,,,,0.04932,<0.006987,<0.018084,<0.025893,<0.30414,,,,,,,,,,,,,,,,,,,,<0.016029,<0.10275,<0.09453,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_22
This Study,Norilsk,Norilsk I,G22-68.0,34,spinel,silicate,bdl,5.888821,5.738125,bdl,bdl,bdl,8.560505,0.92,24.051469,0.47,52.969538,,98.598458,#VALUE!,41.17336805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,35,spinel,sulphide,bdl,2.58264,2.520852,bdl,bdl,bdl,2.956146,0.5,20.938077,0.65,65.757101,,95.904816,#VALUE!,51.11317606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,36,spinel,silicate,bdl,3.306181,2.766071,bdl,bdl,bdl,5.111668,0.68,20.721583,0.61,64.253301,,97.448804,#VALUE!,49.94426817,184800,,,,EDS IS,Fe57,50,,,,,,15590,5980,,,,4.55,30150,4295,136700,3816,,230.2,2639,,4.29,687,62.3,,Below LOD,,0.298,0.082,4.92,0.452,,,,,,,12.59,,,0.04,0.055,,,,,,,,,,,,,,0.564,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,G22-68.0,36,spinel,silicate,bdl,3.306181,2.766071,bdl,bdl,bdl,5.111668,0.68,20.721583,0.61,64.253301,,97.448804,#VALUE!,49.94426817,12860000,,,,EDS IS,Fe57,49.9,,,,,20568.78,14346.25,1267.46,,,,3.00398,,3667.65,128093.3,4181.62,,220.1089,2412.665,1766.46,4.01695,736.025,61.2772,,,,,0.052395,,,,<0.05988,<0.010479,Int2SE,<0.015469,<0.25449,,,,,,,,,,,,,,,,,,,,Int2SE,<0.1497,<0.10978,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_12
This Study,Norilsk,Norilsk I,G22-68.0,58,spinel,sulphide,bdl,3.436821,3.01129,bdl,bdl,bdl,5.183519,0.83,19.814369,0.52,65.1682,,97.964199,#VALUE!,50.65542169,12550000,,,,EDS IS,Fe57,50.7,,,,,22181.25,15676.44,1926.6,,,,4.50723,,4608.63,117573.3,3974.88,,229.164,2575.56,1916.46,4.10163,713.349,65.8086,,,,,0.25857,,,,<0.050193,<0.0046644,<0.016731,<0.039546,Int2SE,,,,0.013182,,,,,,,,,,,,,,,,<0.014703,<0.14196,<0.07605,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_21
This Study,Norilsk,Norilsk I,G22-68.0,59,spinel,sulphide,bdl,2.733378,2.677792,bdl,bdl,bdl,3.284606,0.56,20.391687,0.53,67.502772,,97.680235,#VALUE!,52.47009094,12780000,,,,EDS IS,Fe57,52.5,,,,,16863,14001.75,1055.25,,,,2.55675,,3092.25,123322.5,3743.25,,206.0625,2476.95,1832.25,3.43875,656.775,60.0075,,,,,,,,,<0.0399,<0.0000005775,<0.033075,<0.0273,Int2SE,,,,,,,,,,,,,,,,,,,,<0.0147,<0.1365,<0.0735,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_20
This Study,Norilsk,Norilsk I,G22-68.0,62,spinel,pyroxene,bdl,9.486429,16.429675,bdl,bdl,bdl,1.77574,0.51,37.55658,0.22,31.842716,,97.82114,#VALUE!,24.75143101,4998000,,,,EDS IS,Fe57,24.8,,,,,59892,89404,7266.4,,,,10.6144,,2998.32,221960,2249.36,,302.064,1140.056,825.84,3.3976,873.704,70.5064,,,,,0.04216,,,,<0.05704,<0.00992,<0.02976,<0.04464,<0.14384,,,,,,,,,,,,,,,,,,,,Int2SE,<0.1612,<0.11904,,,,GSD-2G & FeS-5,65,9,Norilsk_65um_19
This Study,Norilsk,Norilsk I,G22-68.0,63,spinel,pyroxene,bdl,5.366264,6.562061,bdl,bdl,bdl,6.384453,0.78,26.989604,0.37,52.7487,,99.201082,#VALUE!,41.00171007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,64,spinel,pyroxene,bdl,3.698099,4.66897,bdl,bdl,bdl,4.588184,0.66,25.968989,0.49,57.670229,,97.744472,#VALUE!,44.82722814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,G22-68.0,68,spinel,silicate,bdl,5.305969,bdl,bdl,bdl,bdl,49.248563,0.45,0.731956,0.67,44.083443,,100.489932,#VALUE!,34.26618189,125300,,,,Stoichiometric,Fe57,49.9,,,,,,495,1970,,,,63.9,480500,1325,8200,9500,,143.3,858,,2.99,92,2.19,,Below LOD,,0.034,0.94,1370,221.3,,,,,,,22.2,,,,0.022,,,,,,,,,,,,,,52.9,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Norilsk I,NOR1-3B,29,olivine,,bdl,37.548639,0.047828,38.120671,0.012998,0.177575,0.060472,,0.020346,0.34,22.873824,0.215702,99.418054,17.82005937,17.77988651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,31,olivine,,bdl,40.05521,0.038263,38.657154,bdl,0.18744,bdl,,0.030519,0.3,19.609059,0.22433,99.101974,18.07084611,15.24217567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,99,olivine,,,,,,,,,,,,,,,0,0,,,,,Stoichiometric,Si29,18,5.544,<0.0828,<1.008,28.08,202680,109.26,,196.38,10.26,1236.6,10.89,86.58,11.808,99.9,2691,131220,210.6,1708.2,,2.052,135.36,0.2322,,<0.9,<0.0324,Int2SE,1.1628,0.1386,,<0.306,,,,,,,<0.01134,<0.0936,Int2SE,<0.01008,,<0.0252,<0.0288,,,Int2SE,0.135,0.03024,0.1818,,0.04266,,0.07272,,,,,<0.036,<0.00432,Int2SE,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,104,olivine,,,,,,,,,,,,,,,0,0,,,,,Stoichiometric,Si29,18,8.838,Int2SE,1.368,21.186,209160,112.32,,214.38,3.204,840.6,10.764,134.46,11.556,80.46,2714.4,130680,196.02,1938.6,,0.648,183.78,0.3744,,<0.432,<0.0306,0.1134,1.881,0.1854,,<0.0396,,,,,,,<0.00594,0.0756,,,<0.0045,<0.0522,,<0.00774,0.0378,0.01152,0.135,0.0612,0.3546,,0.06462,,0.1152,<0.01296,,,,<0.063,Int2SE,,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,106,olivine,,,,,,,,,,,,,,,0,0,,,,,Stoichiometric,Si29,18,6.12,,1.44,19.044,210240,147.24,,172.44,<2.16,1152,11.448,52.38,14.436,97.56,2685.6,128520,200.88,1753.2,,<0.54,185.58,0.4104,,<0.558,<0.0432,,1.5318,0.0756,,<0.0414,,,,,,,<0.00846,,<0.00594,,,,,,Int2SE,0.0117,0.1476,0.0324,0.2232,,0.0441,,0.0954,,,,,<0.063,<0.00648,,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,112,olivine,,,,,,,,,,,,,,,0,0,,,,,Stoichiometric,Si29,18,5.85,<0.0756,<0.918,18.144,197820,101.88,,137.16,<1.764,887.4,10.494,109.8,10.944,80.82,2665.8,132480,215.1,1821.6,,0.684,134.28,0.2862,,<0.846,<0.0288,,1.5534,0.1152,,,,,,,,,<0.01296,<0.0486,<0.00558,,,,Int2SE,,Int2SE,<0.00396,0.135,0.05346,0.2628,,0.05994,,0.0918,Int2SE,,,,<0.0288,<0.0045,,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,113,olivine,,,,,,,,,,,,,,,0,0,,,,,Stoichiometric,Si29,18,8.406,,1.314,17.478,204120,111.24,,190.8,<1.98,1153.8,10.188,88.92,8.838,110.34,2581.2,124920,200.88,1666.8,,<0.648,177.12,0.2772,,<0.36,<0.0342,0.01602,1.0512,0.0414,,0.0432,,,,,,,<0.01512,,<0.00576,,<0.0216,,,Int2SE,Int2SE,Int2SE,0.0666,0.03582,0.162,,0.0441,,0.05184,,,,,<0.0522,,,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,114,olivine,,,,,,,,,,,,,,,0,0,,,,,Stoichiometric,Si29,18,5.868,,<0.99,15.192,204840,111.96,,70.74,<1.98,730.8,10.35,90.36,12.114,102.06,2685.6,131040,211.68,1710,,<0.594,140.76,0.3024,,<0.792,<0.0306,,1.4868,0.108,,Int2SE,,,,,,,,,,<0.01062,,,<0.0306,,Int2SE,0.00774,0.0972,0.04716,0.1944,,0.04392,,0.108,,,,,<0.0288,,<0.00792,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,115,olivine,,,,,,,,,,,,,,,0,0,,,,,Stoichiometric,Si29,18,7.02,,<1.242,14.796,202860,102.06,,25.92,<1.8,595.8,10.26,86.4,10.674,107.1,2561.4,125280,202.68,1692,,<0.594,156.78,0.2304,,<0.648,<0.0396,,1.1286,0.1062,,,,,,,,,<0.01692,,,,,,,Int2SE,<0.036,0.00954,0.0954,0.0234,0.18,,0.03582,,0.0864,<0.01674,,,,<0.0666,,<0.00504,,,,
This Study,Norilsk,Norilsk I,NOR1-3B,19(mix?),olivine,,bdl,36.879554,0.047828,38.272505,bdl,0.118383,0.050393,,0.020346,0.41,24.132652,0.163933,100.095595,17.89103637,18.75837699,,,,,EDS IS,Si29,17.89103637,,,,,,11548.08777,,,,5179.196606,18.605749,249.567505,6.708804,,2737.191989,3041.324432,201.174666,1350.705851,267.457649,,141.332135,3.613809,,,,,2.665631,,,,,,,,,,,,1.109189,2.245213,0.290715,1.493827,0.295187,0.21826,0.339913,0.046514,0.465144,0.119864,0.375693,,0.09124,,0.213787,Below LOD,,,,,0.038464,Below LOD,NIST612,65,5,Plagioclase_pyroxene1
This Study,Norilsk,Norilsk I,NOR1-3B,21(mix),olivine,,bdl,36.370251,0.057394,37.604432,0.012998,0.108518,0.020157,,0.061038,0.38,24.460152,0.198445,99.273385,17.57873598,19.01294365,,,,,EDS IS,Si29,17.57873598,,,,,,31552.25645,,,,16083.74075,17.07689,3884.706782,379.681749,,2191.080092,2935.50241,166.462322,1116.19403,224.117699,,215.32877,13.886508,,,,,5.563392,,,,,,,,,,,,2.179654,4.499932,0.509758,2.337855,0.395502,0.455267,0.553703,0.118651,0.791004,0.200388,0.527336,,0.15117,,0.172263,0.106346,,,,,0.130955,Below LOD,NIST612,65,5,Plagioclase_pyroxene1
This Study,Norilsk,Norilsk I,NOR1-3B,17,orthopyroxene,,bdl,27.14468,1.107562,53.426631,bdl,1.904036,0.717445,,0.177572,0.298566,14.369234,0.183431,99.329157,24.97505189,11.16924524,,,,,EDS IS,Si29,24.97505189,,,,,,15763.73,,,,31341.64,87.6451,10622.71,410.0428,,6311.686,4760.089,227.9392,1189.248,232.275,,310.3194,12.01636,,,,,27.09875,,,,,,,,,,,,0.065037,0.514102,0.111492,1.5485,0.77425,0.179626,1.73432,0.408804,4.27386,1.130405,3.77834,,0.68134,,0.870257,0.393319,,,,,Below LOD,Below LOD,NIST612,65,5,Plagioclase_pyroxene1
This Study,Norilsk,Norilsk I,NOR1-3B,24,orthopyroxene,,0.020577,26.873241,1.520946,53.982352,0.025995,1.943459,0.655109,,0.284843,0.34,14.20531,0.017256,99.869089,25.23483171,11.04182666,,,,,EDS IS,Si29,25.23483171,,,,,,7506.987726,,,,13197.15826,40.752219,3520.08332,170.45278,,2614.198079,1978.31206,97.90626,349.484975,73.682031,,123.392168,5.122415,,,,,17.095745,,,,,,,,,,,,0.223317,0.70654,0.152663,0.946259,0.731774,0.113551,1.185978,0.30785,2.977562,0.662381,2.182704,,0.357055,,0.434017,0.422662,,,,,0.117336,Below LOD,NIST612,65,5,Plagioclase_pyroxene1
This Study,Norilsk,Norilsk I,NOR1-3B,28,orthopyroxene,,0.020577,26.254088,1.167015,52.312168,0.012998,1.933594,0.685345,,0.213632,0.3,13.724294,0.025884,96.649596,24.45408003,10.6679316,,,,,EDS IS,Si29,24.45408003,,,,,,7274.725777,,,,12275.3356,36.923818,3567.672238,164.323218,,2519.867198,1918.326848,88.030295,462.159049,91.820488,,126.054492,5.159553,,,,,17.850588,,,,,,,,,,,,2.689815,6.602272,0.916982,3.667929,0.916982,0.177283,2.066267,0.327668,2.7754,0.70302,2.335248,,0.408363,,0.414476,0.375351,,,,,0.758039,0.242083,NIST612,65,5,Plagioclase_pyroxene1
This Study,Norilsk,Norilsk I,NOR1-3B,53,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,3499000,Stoichiometric,Si29,22,4.6178,Int2SE,1.562,1553.2,86196,10148.6,,124.96,<2.64,126500,74.69,1900.8,272.14,4743.2,1032.02,28402,35.332,227.92,,<0.528,26.972,3.586,,0.374,<0.0506,12.144,6.952,5.104,Int2SE,Int2SE,,,,,,,<0.02156,0.1716,0.352,1.5312,0.2816,1.782,0.7282,0.297,1.1682,0.198,1.243,0.2574,0.7106,,0.1078,,0.09702,0.2552,,,,<0.0616,,<0.00814,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Norilsk I,NOR1-3B,96,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,4010000,Stoichiometric,Si29,22,3.1944,<0.077,1.364,209,128480,4316.4,,212.08,<1.65,10164,35.552,2853.4,127.82,760.76,2279.2,70180,77.88,393.58,,1.1,99.88,3.96,,<0.858,<0.0308,0.2112,10.472,3.85,0.0132,<0.286,,,,,,,<0.01078,<0.088,0.0473,0.2024,0.04928,0.4268,0.1914,0.05962,0.6358,0.2024,1.3728,0.3586,1.3992,,0.2222,,0.2904,0.132,,,,<0.0352,<0.00418,Int2SE,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Norilsk I,NOR1-3B,97,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,4004000,Stoichiometric,Si29,22,3.575,0.0528,<0.88,202.18,128480,3678.4,,130.68,<2.09,8888,32.802,2224.2,110.22,863.28,2263.8,69300,76.01,400.62,,<0.44,123.86,3.674,,<0.418,0.03014,0.11,14.63,4.752,0.01496,,,,,,,,<0.00748,0.0572,0.066,0.1936,0.06336,0.4774,0.4444,0.0902,0.869,0.2024,2.1648,0.5148,2.2418,,0.3388,,0.396,0.2376,,,,<0.0506,,<0.2068,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Norilsk I,NOR1-3B,98,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,4090000,Stoichiometric,Si29,22,3.5728,0.0572,0.902,226.6,128260,4697,,126.72,<1.782,10164,35.882,2974.4,138.6,1111,2200,67760,78.32,458.48,,<0.572,115.28,4.07,,<0.33,<0.0308,0.1364,10.384,3.96,0.00616,,,,,,,,<0.01342,,0.02244,0.1496,0.05016,0.231,0.3278,0.0902,0.66,0.1496,1.5774,0.4004,1.4476,,0.2552,,0.286,0.1562,,,,<0.0462,Int2SE,,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Norilsk I,NOR1-3B,100,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,3109000,Stoichiometric,Si29,22,16.83,<0.1408,4.906,43.12,239800,5038,,163.9,27.5,1390.4,13.398,100.1,16.17,118.14,3242.8,164780,262.24,2127.4,,<0.858,165.88,2.288,,<1.012,0.682,1.0824,1.8568,0.2222,,,,,,,,,0.1166,<0.1276,0.02772,0.01782,,,,,,0.01078,0.1562,0.04686,0.3014,,0.06754,,0.1001,<0.033,,,,<0.0418,,<0.00704,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Norilsk I,NOR1-3B,101,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,3426000,Stoichiometric,Si29,22,5.2118,<0.0374,1.386,217.14,126060,5284.4,,113.74,15.84,10296,37.884,2796.2,150.7,1271.6,2129.6,67078,77.462,434.94,,2.134,110.66,3.828,,<0.418,0.055,0.2992,6.49,2.728,<0.00682,,,,,,,,<0.01672,0.1694,0.0594,0.1562,0.02156,0.1914,0.143,0.0682,0.5258,0.10252,0.8954,0.2464,0.803,,0.1276,,0.2002,0.1188,,,,<0.0704,0.00506,Int2SE,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Norilsk I,NOR1-3B,102,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,4080000,Stoichiometric,Si29,22,4.2086,Int2SE,1.012,226.82,129360,4837.8,,125.84,12.1,10318,38.126,3018.4,144.98,1190.2,2217.6,68508,79.046,419.32,,<0.44,114.62,3.85,,<0.396,<0.0264,0.3256,7.37,3.014,0.01804,,,,,,,,0.077,4.62,0.099,0.1628,0.03212,0.2926,0.2156,0.05522,0.3168,0.1342,1.1242,0.2904,0.9768,,0.1518,,0.22,0.1276,,,,0.407,,<0.2024,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Norilsk I,NOR1-3B,103,orthopyroxene,,,,,,,,,,,,,,,0,0,,,,3909000,Stoichiometric,Si29,22,4.092,<0.0726,1.474,240.9,132880,5909.2,,133.98,<1.98,12144,47.454,3286.8,171.16,1326.6,2270.4,69784,79.288,437.36,,<0.638,117.92,4.114,,<0.418,<0.02002,0.2288,7.568,3.52,0.00924,,,,,,,,<0.01826,<0.0946,0.02024,0.0968,0.04906,0.2178,0.2486,0.0572,0.506,0.09438,1.1176,0.3014,1.1198,,0.1738,,0.21164,0.2134,,,,<0.0506,<0.0044,<0.00374,NIST610,65,9,Norilsk_1.2
